"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 16 14:52:00 CST 2026","Fri Jan 16 14:52:00 CST 2026","119","script.v1_0_0","test_1_login","","","","测试 windows_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:06 CST 2026","Fri Jan 16 14:52:06 CST 2026","115","script.v1_0_0","test_1_login","","","","测试port为空的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:53 CST 2026","Fri Jan 16 14:51:53 CST 2026","119","script.v1_0_0","test_1_login","","","","测试 lang 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:02 CST 2026","Fri Jan 16 14:52:02 CST 2026","123","script.v1_0_0","test_1_login","","","","测试 device_model 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:00 CST 2026","Fri Jan 16 14:52:00 CST 2026","170","script.v1_0_0","test_1_login","","","","测试 windows_id 为 'invalid_windows_id' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:59 CST 2026","Fri Jan 16 14:51:59 CST 2026","202","script.v1_0_0","test_1_login","","","","测试 google_aid 为 'invalid_google_aid' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:02 CST 2026","Fri Jan 16 14:52:02 CST 2026","119","script.v1_0_0","test_1_login","","","","测试 AppVersion 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:07 CST 2026","Fri Jan 16 14:52:07 CST 2026","139","script.v1_0_0","test_1_login","","","","测试api_version为错误的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:04 CST 2026","Fri Jan 16 14:52:04 CST 2026","175","script.v1_0_0","test_1_login","","","","测试appid为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:52 CST 2026","Fri Jan 16 14:51:52 CST 2026","136","script.v1_0_0","test_1_login","","","","测试 uid 为负数的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:53 CST 2026","Fri Jan 16 14:51:53 CST 2026","118","script.v1_0_0","test_1_login","","","","测试 env 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:04 CST 2026","Fri Jan 16 14:52:04 CST 2026","134","script.v1_0_0","test_1_login","","","","测试 IP 以 1.0.0.0 格式","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:55 CST 2026","Fri Jan 16 14:51:55 CST 2026","169","script.v1_0_0","test_1_login","","","","测试 svr_region 为 'invalid_region' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:51 CST 2026","Fri Jan 16 14:51:52 CST 2026","136","script.v1_0_0","test_1_login","","","","测试 uid 为 0的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:53 CST 2026","Fri Jan 16 14:51:54 CST 2026","125","script.v1_0_0","test_1_login","","","","测试 env 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:54 CST 2026","Fri Jan 16 14:51:54 CST 2026","139","script.v1_0_0","test_1_login","","","","测试 env 为 'invalid_env' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:54 CST 2026","Fri Jan 16 14:51:54 CST 2026","122","script.v1_0_0","test_1_login","","","","测试 env 为int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:08 CST 2026","Fri Jan 16 14:52:08 CST 2026","171","script.v1_0_0","test_1_login","","","","测试登录接口连续登录","
    登录多个账号
    "
"passed","Fri Jan 16 14:52:01 CST 2026","Fri Jan 16 14:52:01 CST 2026","176","script.v1_0_0","test_1_login","","","","测试 package_name 为 'invalid_package_name' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:55 CST 2026","Fri Jan 16 14:51:56 CST 2026","167","script.v1_0_0","test_1_login","","","","测试 svr_region 为 'global' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:59 CST 2026","Fri Jan 16 14:52:00 CST 2026","128","script.v1_0_0","test_1_login","","","","测试 android_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:53 CST 2026","Fri Jan 16 14:51:53 CST 2026","139","script.v1_0_0","test_1_login","","","","测试 lang 为 'error_lang' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:55 CST 2026","Fri Jan 16 14:51:55 CST 2026","307","script.v1_0_0","test_1_login","","","","测试 game_id 为 '1'的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:06 CST 2026","Fri Jan 16 14:52:06 CST 2026","169","script.v1_0_0","test_1_login","","","","测试port为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:08 CST 2026","Fri Jan 16 14:52:08 CST 2026","174","script.v1_0_0","test_1_login","","","","测试登录接口连续登录","
    登录多个账号
    "
"passed","Fri Jan 16 14:51:57 CST 2026","Fri Jan 16 14:51:57 CST 2026","115","script.v1_0_0","test_1_login","","","","测试 os 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:52 CST 2026","Fri Jan 16 14:51:52 CST 2026","176","script.v1_0_0","test_1_login","","","","测试 im_token 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:07 CST 2026","Fri Jan 16 14:52:07 CST 2026","168","script.v1_0_0","test_1_login","","","","测试api_version为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:01 CST 2026","Fri Jan 16 14:52:02 CST 2026","183","script.v1_0_0","test_1_login","","","","测试 OsVersion 为 'invalid_version' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:51 CST 2026","Fri Jan 16 14:51:51 CST 2026","168","script.v1_0_0","test_1_login","","","","测试 uid 为正常的情况的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:03 CST 2026","Fri Jan 16 14:52:03 CST 2026","174","script.v1_0_0","test_1_login","","","","测试 app_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:54 CST 2026","Fri Jan 16 14:51:54 CST 2026","173","script.v1_0_0","test_1_login","","","","测试 game_id 为 999999999999 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:51 CST 2026","Fri Jan 16 14:51:51 CST 2026","115","script.v1_0_0","test_1_login","","","","测试 uid 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:05 CST 2026","Fri Jan 16 14:52:05 CST 2026","166","script.v1_0_0","test_1_login","","","","测试appuid为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:03 CST 2026","Fri Jan 16 14:52:04 CST 2026","132","script.v1_0_0","test_1_login","","","","测试不存在的语言","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:06 CST 2026","Fri Jan 16 14:52:06 CST 2026","122","script.v1_0_0","test_1_login","","","","测试server_id为int的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:58 CST 2026","Fri Jan 16 14:51:59 CST 2026","167","script.v1_0_0","test_1_login","","","","测试 idfa 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:05 CST 2026","Fri Jan 16 14:52:05 CST 2026","173","script.v1_0_0","test_1_login","","","","测试server_id为正常的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:01 CST 2026","Fri Jan 16 14:52:01 CST 2026","111","script.v1_0_0","test_1_login","","","","测试 OsVersion 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:59 CST 2026","Fri Jan 16 14:51:59 CST 2026","170","script.v1_0_0","test_1_login","","","","测试 idfa 为 'invalid_idfa' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:03 CST 2026","Fri Jan 16 14:52:03 CST 2026","133","script.v1_0_0","test_1_login","","","","测试不存在的用户 ID","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:57 CST 2026","Fri Jan 16 14:51:57 CST 2026","161","script.v1_0_0","test_1_login","","","","测试 ip 为 'invalid_ip' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:57 CST 2026","Fri Jan 16 14:51:58 CST 2026","164","script.v1_0_0","test_1_login","","","","测试 os 为1的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:57 CST 2026","Fri Jan 16 14:51:57 CST 2026","175","script.v1_0_0","test_1_login","","","","测试 os 为 999 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:55 CST 2026","Fri Jan 16 14:51:55 CST 2026","176","script.v1_0_0","test_1_login","","","","测试 svr_region 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:05 CST 2026","Fri Jan 16 14:52:05 CST 2026","122","script.v1_0_0","test_1_login","","","","测试appuid为str的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:56 CST 2026","Fri Jan 16 14:51:56 CST 2026","129","script.v1_0_0","test_1_login","","","","测试 open_id 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:02 CST 2026","Fri Jan 16 14:52:02 CST 2026","159","script.v1_0_0","test_1_login","","","","测试 device_model 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:57 CST 2026","Fri Jan 16 14:51:57 CST 2026","124","script.v1_0_0","test_1_login","","","","测试 ip 为 int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:51 CST 2026","Fri Jan 16 14:51:51 CST 2026","116","script.v1_0_0","test_1_login","","","","测试 uid 为 字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:05 CST 2026","Fri Jan 16 14:52:06 CST 2026","183","script.v1_0_0","test_1_login","","","","测试server_id为错误的情况，预期测试暂不校验","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:53 CST 2026","Fri Jan 16 14:51:53 CST 2026","109","script.v1_0_0","test_1_login","","","","测试 im_token 为 int 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:01 CST 2026","Fri Jan 16 14:52:01 CST 2026","176","script.v1_0_0","test_1_login","","","","测试 package_name 为空字符串的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:02 CST 2026","Fri Jan 16 14:52:03 CST 2026","165","script.v1_0_0","test_1_login","","","","测试 device_model 为 'invalid_device_model' 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:59 CST 2026","Fri Jan 16 14:51:59 CST 2026","116","script.v1_0_0","test_1_login","","","","测试 google_aid 为 None 的情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:51:58 CST 2026","Fri Jan 16 14:51:58 CST 2026","159","script.v1_0_0","test_1_login","","","","测试 os 为1时无android_id的值情况","
    异常参数测试
    "
"passed","Fri Jan 16 14:52:07 CST 2026","Fri Jan 16 14:52:08 CST 2026","597","script.v1_0_0","test_1_login","","","","测试登录接口的性能","
    测试登录接口的性能
    "
